locker_id,assigned_warehouse_id,assigned_warehouse_name,demand,served,unserved,km_to_assigned,assigned_p_late,expected_late_orders,expected_late_cost
PL035,NW_2,Tumba Depot,284.0,284.0,0.0,18.71763739561178,0.05700000000000005,16.188000000000013,3237.6000000000026
PL036,EW_1,Stockholm Hub,281.0,281.0,0.0,26.22148069725064,0.03799999999999992,10.677999999999978,2135.5999999999954
PL037,NW_2,Tumba Depot,308.0,308.0,0.0,17.594421230429482,0.05700000000000005,17.556000000000015,3511.200000000003
PL038,NW_2,Tumba Depot,280.0,280.0,0.0,17.769641772549072,0.05700000000000005,15.960000000000015,3192.000000000003
PL039,NW_1,Barkarby Hub,297.0,297.0,0.0,13.381050961724995,0.04200000000000004,12.47400000000001,2494.800000000002
PL040,EW_1,Stockholm Hub,258.0,258.0,0.0,26.51558174573195,0.03799999999999992,9.80399999999998,1960.799999999996
PL041,NW_2,Tumba Depot,261.0,261.0,0.0,20.223892480916565,0.05700000000000005,14.877000000000013,2975.400000000003
PL042,NW_1,Barkarby Hub,273.0,273.0,0.0,15.460502090409282,0.04200000000000004,11.46600000000001,2293.200000000002
PL043,NW_2,Tumba Depot,243.0,243.0,0.0,18.615553384331225,0.05700000000000005,13.851000000000012,2770.200000000002
PL044,NW_1,Barkarby Hub,261.0,261.0,0.0,13.414934654813159,0.04200000000000004,10.96200000000001,2192.400000000002
PL045,NW_1,Barkarby Hub,273.0,273.0,0.0,15.428493426948245,0.04200000000000004,11.46600000000001,2293.200000000002
PL046,NW_1,Barkarby Hub,263.0,263.0,0.0,13.39849231233961,0.04200000000000004,11.04600000000001,2209.200000000002
PL047,EW_1,Stockholm Hub,282.0,282.0,0.0,25.314007860131454,0.03799999999999992,10.715999999999978,2143.1999999999957
PL048,NW_1,Barkarby Hub,274.0,274.0,0.0,14.41467844779018,0.04200000000000004,11.50800000000001,2301.600000000002
PL049,NW_1,Barkarby Hub,335.0,335.0,0.0,13.198698125523421,0.04200000000000004,14.070000000000013,2814.0000000000027
PL050,NW_1,Barkarby Hub,267.0,267.0,0.0,14.114645741275499,0.04200000000000004,11.21400000000001,2242.800000000002
PL051,NW_2,Tumba Depot,280.0,280.0,0.0,19.633410351515234,0.05700000000000005,15.960000000000015,3192.000000000003
PL052,NW_1,Barkarby Hub,278.0,278.0,0.0,15.28788753977741,0.04200000000000004,11.67600000000001,2335.200000000002
PL053,NW_1,Barkarby Hub,293.0,293.0,0.0,15.181433941569207,0.04200000000000004,12.306000000000012,2461.2000000000025
PL054,EW_1,Stockholm Hub,274.0,274.0,0.0,25.628501407545894,0.03799999999999992,10.41199999999998,2082.399999999996
PL055,NW_2,Tumba Depot,264.0,264.0,0.0,18.214084090839506,0.05700000000000005,15.048000000000012,3009.6000000000026
PL056,NW_1,Barkarby Hub,263.0,263.0,0.0,13.708560794998158,0.04200000000000004,11.04600000000001,2209.200000000002
PL057,EW_1,Stockholm Hub,287.0,287.0,0.0,26.704628734711854,0.03799999999999992,10.905999999999977,2181.1999999999953
PL058,NW_2,Tumba Depot,287.0,287.0,0.0,18.918674660428728,0.05700000000000005,16.359000000000016,3271.8000000000034
PL059,NW_2,Tumba Depot,293.0,293.0,0.0,19.60794045698724,0.05700000000000005,16.701000000000015,3340.200000000003
PL060,NW_1,Barkarby Hub,271.0,271.0,0.0,15.889883452062561,0.04200000000000004,11.38200000000001,2276.400000000002
PL061,EW_1,Stockholm Hub,298.0,298.0,0.0,26.934356449450892,0.03799999999999992,11.323999999999977,2264.799999999995
PL062,EW_1,Stockholm Hub,299.0,299.0,0.0,26.0888123959275,0.03799999999999992,11.361999999999977,2272.3999999999955
PL063,NW_1,Barkarby Hub,280.0,280.0,0.0,14.168822316715202,0.04200000000000004,11.76000000000001,2352.0000000000023
PL064,NW_1,Barkarby Hub,264.0,264.0,0.0,14.417604373431208,0.04200000000000004,11.08800000000001,2217.600000000002
PL065,EW_1,Stockholm Hub,285.0,285.0,0.0,26.100789027094223,0.03799999999999992,10.829999999999979,2165.999999999996
PL066,NW_2,Tumba Depot,270.0,270.0,0.0,19.324635865843483,0.05700000000000005,15.390000000000013,3078.0000000000027
PL067,NW_2,Tumba Depot,279.0,279.0,0.0,19.924639840745726,0.05700000000000005,15.903000000000015,3180.600000000003
PL068,EW_1,Stockholm Hub,266.0,266.0,0.0,26.27481775188455,0.03799999999999992,10.10799999999998,2021.5999999999958
PL069,NW_1,Barkarby Hub,281.0,281.0,0.0,13.817865543861316,0.04200000000000004,11.80200000000001,2360.400000000002
PL070,NW_2,Tumba Depot,258.0,258.0,0.0,18.4078371821409,0.05700000000000005,14.706000000000014,2941.2000000000025
PL071,NW_2,Tumba Depot,264.0,264.0,0.0,17.699865359794586,0.05700000000000005,15.048000000000012,3009.6000000000026
PL072,NW_2,Tumba Depot,270.0,270.0,0.0,19.294256457105792,0.05700000000000005,15.390000000000013,3078.0000000000027
PL073,NW_2,Tumba Depot,252.0,252.0,0.0,18.0030186123148,0.05700000000000005,14.364000000000013,2872.8000000000025
PL074,NW_1,Barkarby Hub,276.0,276.0,0.0,14.27304041874894,0.04200000000000004,11.59200000000001,2318.400000000002
PL075,NW_2,Tumba Depot,286.0,286.0,0.0,17.833462324141074,0.05700000000000005,16.302000000000014,3260.400000000003
PL076,NW_1,Barkarby Hub,312.0,312.0,0.0,13.55258896317224,0.04200000000000004,13.104000000000012,2620.8000000000025
PL077,NW_2,Tumba Depot,284.0,284.0,0.0,18.380120648100174,0.05700000000000005,16.188000000000013,3237.6000000000026
PL078,NW_1,Barkarby Hub,277.0,277.0,0.0,14.465142956414681,0.04200000000000004,11.634000000000011,2326.800000000002
PL079,NW_1,Barkarby Hub,261.0,261.0,0.0,15.819179622592099,0.04200000000000004,10.96200000000001,2192.400000000002
PL080,NW_2,Tumba Depot,249.0,249.0,0.0,18.838421249550702,0.05700000000000005,14.193000000000012,2838.600000000002
PL081,EW_1,Stockholm Hub,270.0,270.0,0.0,27.07573082083881,0.03799999999999992,10.259999999999978,2051.999999999996
PL082,NW_2,Tumba Depot,283.0,283.0,0.0,18.712899066172152,0.05700000000000005,16.131000000000014,3226.200000000003
PL083,NW_2,Tumba Depot,313.0,313.0,0.0,19.9796835441432,0.05700000000000005,17.841000000000015,3568.200000000003
PL084,NW_1,Barkarby Hub,276.0,276.0,0.0,14.739724171412453,0.04200000000000004,11.59200000000001,2318.400000000002
PL085,NW_1,Barkarby Hub,284.0,284.0,0.0,13.708754226371138,0.04200000000000004,11.928000000000011,2385.600000000002
PL086,NW_1,Barkarby Hub,271.0,271.0,0.0,14.906735804221164,0.04200000000000004,11.38200000000001,2276.400000000002
PL087,NW_2,Tumba Depot,283.0,283.0,0.0,19.955012513293266,0.05700000000000005,16.131000000000014,3226.200000000003
PL088,NW_2,Tumba Depot,257.0,257.0,0.0,18.47088932622484,0.05700000000000005,14.649000000000013,2929.8000000000025
PL089,NW_2,Tumba Depot,297.0,297.0,0.0,17.93576602548333,0.05700000000000005,16.929000000000016,3385.8000000000034
PL090,NW_2,Tumba Depot,290.0,290.0,0.0,18.513402512040187,0.05700000000000005,16.530000000000015,3306.000000000003
PL091,NW_1,Barkarby Hub,292.0,292.0,0.0,14.965334932244797,0.04200000000000004,12.26400000000001,2452.800000000002
PL092,NW_2,Tumba Depot,256.0,256.0,0.0,18.640316050244607,0.05700000000000005,14.592000000000013,2918.4000000000024
PL093,NW_2,Tumba Depot,285.0,285.0,0.0,18.43321117037722,0.05700000000000005,16.245000000000015,3249.000000000003
PL094,NW_1,Barkarby Hub,253.0,253.0,0.0,13.125602693138577,0.04200000000000004,10.62600000000001,2125.200000000002
PL095,EW_1,Stockholm Hub,279.0,279.0,0.0,25.222156063698133,0.03799999999999992,10.601999999999979,2120.399999999996
PL096,EW_1,Stockholm Hub,301.0,301.0,0.0,26.605195855670743,0.03799999999999992,11.437999999999978,2287.5999999999954
PL097,NW_2,Tumba Depot,303.0,303.0,0.0,19.27861595877927,0.05700000000000005,17.271000000000015,3454.200000000003
PL098,NW_1,Barkarby Hub,273.0,273.0,0.0,14.773442964674626,0.04200000000000004,11.46600000000001,2293.200000000002
PL099,EW_1,Stockholm Hub,269.0,269.0,0.0,25.88466676151728,0.03799999999999992,10.22199999999998,2044.399999999996
PL100,EW_1,Stockholm Hub,281.0,281.0,0.0,27.005444821677134,0.03799999999999992,10.677999999999978,2135.5999999999954
PL101,NW_1,Barkarby Hub,248.0,248.0,0.0,14.906508701129663,0.04200000000000004,10.41600000000001,2083.2000000000016
PL102,NW_2,Tumba Depot,271.0,271.0,0.0,18.096388197829853,0.05700000000000005,15.447000000000013,3089.400000000003
PL103,NW_2,Tumba Depot,296.0,296.0,0.0,18.917171383871263,0.05700000000000005,16.872000000000014,3374.400000000003
PL104,EW_1,Stockholm Hub,269.0,269.0,0.0,27.71570106476733,0.03799999999999992,10.22199999999998,2044.399999999996
PL105,EW_1,Stockholm Hub,290.0,290.0,0.0,24.856388737732694,0.03799999999999992,11.019999999999978,2203.9999999999955
PL106,EW_1,Stockholm Hub,276.0,276.0,0.0,26.0308220218559,0.03799999999999992,10.487999999999978,2097.599999999996
PL107,NW_1,Barkarby Hub,282.0,282.0,0.0,14.182068268409713,0.04200000000000004,11.84400000000001,2368.800000000002
PL108,NW_1,Barkarby Hub,270.0,270.0,0.0,13.870744748517874,0.04200000000000004,11.34000000000001,2268.0000000000023
PL109,NW_1,Barkarby Hub,276.0,276.0,0.0,13.943064443138924,0.04200000000000004,11.59200000000001,2318.400000000002
PL110,NW_2,Tumba Depot,292.0,292.0,0.0,17.71050811420304,0.05700000000000005,16.644000000000016,3328.8000000000034
PL111,NW_1,Barkarby Hub,281.0,281.0,0.0,14.569837718113602,0.04200000000000004,11.80200000000001,2360.400000000002
PL112,NW_1,Barkarby Hub,286.0,286.0,0.0,13.585932548110879,0.04200000000000004,12.012000000000011,2402.4000000000024
PL113,NW_1,Barkarby Hub,265.0,265.0,0.0,14.150341237023316,0.04200000000000004,11.13000000000001,2226.000000000002
PL114,NW_1,Barkarby Hub,278.0,278.0,0.0,14.053665519826446,0.04200000000000004,11.67600000000001,2335.200000000002
PL115,EW_1,Stockholm Hub,257.0,257.0,0.0,27.45206837808185,0.03799999999999992,9.76599999999998,1953.1999999999962
PL116,EW_1,Stockholm Hub,283.0,283.0,0.0,26.98803201179582,0.03799999999999992,10.753999999999978,2150.7999999999956
PL117,NW_2,Tumba Depot,282.0,282.0,0.0,17.356565919939527,0.05700000000000005,16.074000000000016,3214.8000000000034
PL118,NW_2,Tumba Depot,270.0,270.0,0.0,20.013698256686922,0.05700000000000005,15.390000000000013,3078.0000000000027
PL119,NW_1,Barkarby Hub,270.0,270.0,0.0,15.110035062610251,0.04200000000000004,11.34000000000001,2268.0000000000023
PL120,EW_1,Stockholm Hub,270.0,270.0,0.0,25.383239957467595,0.03799999999999992,10.259999999999978,2051.999999999996
PL121,NW_2,Tumba Depot,261.0,261.0,0.0,15.191983299053598,0.05700000000000005,14.877000000000013,2975.400000000003
PL122,NW_1,Barkarby Hub,258.0,258.0,0.0,11.023353136203161,0.04200000000000004,10.83600000000001,2167.2000000000016
PL123,EW_2,Eskilstuna FC,257.0,257.0,0.0,69.20193907184475,0.08499999999999996,21.84499999999999,4368.999999999998
PL124,NW_2,Tumba Depot,244.0,244.0,0.0,15.516213214753117,0.05700000000000005,13.908000000000012,2781.600000000002
PL125,EW_1,Stockholm Hub,281.0,281.0,0.0,25.841580295961773,0.03799999999999992,10.677999999999978,2135.5999999999954
PL126,EW_1,Stockholm Hub,260.0,260.0,0.0,26.784452101583543,0.03799999999999992,9.87999999999998,1975.999999999996
PL127,NW_2,Tumba Depot,288.0,288.0,0.0,15.408007340755312,0.05700000000000005,16.416000000000015,3283.200000000003
PL128,EW_2,Eskilstuna FC,300.0,300.0,0.0,70.26308242029306,0.08499999999999996,25.49999999999999,5099.999999999998
PL129,NW_1,Barkarby Hub,271.0,271.0,0.0,10.488542804742128,0.04200000000000004,11.38200000000001,2276.400000000002
PL130,EW_1,Stockholm Hub,273.0,273.0,0.0,18.14906970372542,0.03799999999999992,10.37399999999998,2074.7999999999956
PL131,EW_2,Eskilstuna FC,250.0,250.0,0.0,69.6007718271724,0.08499999999999996,21.249999999999993,4249.999999999998
PL132,NW_2,Tumba Depot,275.0,275.0,0.0,20.074338605082428,0.05700000000000005,15.675000000000013,3135.0000000000027
PL133,NW_2,Tumba Depot,292.0,292.0,0.0,17.087878589030872,0.05700000000000005,16.644000000000016,3328.8000000000034
PL134,NW_1,Barkarby Hub,288.0,288.0,0.0,8.67162384652182,0.04200000000000004,12.09600000000001,2419.200000000002
PL135,NW_2,Tumba Depot,266.0,266.0,0.0,13.030931429221335,0.05700000000000005,15.162000000000013,3032.400000000003
PL136,EW_1,Stockholm Hub,269.0,269.0,0.0,24.55678006001231,0.03799999999999992,10.22199999999998,2044.399999999996
PL137,NW_2,Tumba Depot,279.0,279.0,0.0,14.370540328081704,0.05700000000000005,15.903000000000015,3180.600000000003
PL138,EW_1,Stockholm Hub,264.0,264.0,0.0,24.07766697021762,0.03799999999999992,10.031999999999979,2006.3999999999958
PL139,EW_1,Stockholm Hub,279.0,279.0,0.0,25.874894377463228,0.03799999999999992,10.601999999999979,2120.399999999996
PL140,EW_1,Stockholm Hub,264.0,264.0,0.0,26.314764217851696,0.03799999999999992,10.031999999999979,2006.3999999999958
PL141,EW_1,Stockholm Hub,264.0,264.0,0.0,20.92811108130459,0.03799999999999992,10.031999999999979,2006.3999999999958
PL142,NW_2,Tumba Depot,275.0,275.0,0.0,15.083516601392503,0.05700000000000005,15.675000000000013,3135.0000000000027
PL143,EW_2,Eskilstuna FC,279.0,279.0,0.0,69.99461619976759,0.08499999999999996,23.71499999999999,4742.999999999998
PL144,EW_1,Stockholm Hub,277.0,277.0,0.0,17.892178640461072,0.03799999999999992,10.525999999999978,2105.1999999999957
PL145,NW_1,Barkarby Hub,270.0,270.0,0.0,12.510611841134578,0.04200000000000004,11.34000000000001,2268.0000000000023
PL146,NW_2,Tumba Depot,273.0,273.0,0.0,19.307922383074132,0.05700000000000005,15.561000000000014,3112.200000000003
PL147,EW_1,Stockholm Hub,274.0,274.0,0.0,19.122452830576332,0.03799999999999992,10.41199999999998,2082.399999999996
PL148,NW_2,Tumba Depot,286.0,286.0,0.0,19.056366907490364,0.05700000000000005,16.302000000000014,3260.400000000003
PL149,EW_1,Stockholm Hub,285.0,285.0,0.0,21.82660075587783,0.03799999999999992,10.829999999999979,2165.999999999996
PL150,EW_1,Stockholm Hub,258.0,258.0,0.0,22.338811042379756,0.03799999999999992,9.80399999999998,1960.799999999996
PL151,NW_2,Tumba Depot,289.0,289.0,0.0,19.219945318640335,0.05700000000000005,16.473000000000013,3294.6000000000026
PL152,NW_1,Barkarby Hub,273.0,273.0,0.0,5.742537495918571,0.04200000000000004,11.46600000000001,2293.200000000002
PL153,NW_1,Barkarby Hub,268.0,268.0,0.0,9.804810661001,0.04200000000000004,11.25600000000001,2251.200000000002
PL154,NW_2,Tumba Depot,269.0,269.0,0.0,15.233042252249756,0.05700000000000005,15.333000000000014,3066.600000000003
PL155,EW_1,Stockholm Hub,287.0,287.0,0.0,21.674409354513696,0.03799999999999992,10.905999999999977,2181.1999999999953
PL156,NW_1,Barkarby Hub,283.0,283.0,0.0,13.049817482599078,0.04200000000000004,11.88600000000001,2377.200000000002
PL157,NW_1,Barkarby Hub,264.0,264.0,0.0,13.606487790238335,0.04200000000000004,11.08800000000001,2217.600000000002
PL158,NW_1,Barkarby Hub,273.0,273.0,0.0,11.27926031717594,0.04200000000000004,11.46600000000001,2293.200000000002
PL159,EW_1,Stockholm Hub,275.0,275.0,0.0,25.84873472170601,0.03799999999999992,10.449999999999978,2089.9999999999955
PL160,NW_1,Barkarby Hub,280.0,280.0,0.0,11.428632029523106,0.04200000000000004,11.76000000000001,2352.0000000000023
PL161,NW_1,Barkarby Hub,285.0,285.0,0.0,11.45332575568246,0.04200000000000004,11.970000000000011,2394.0000000000023
PL162,NW_2,Tumba Depot,270.0,270.0,0.0,12.70514295326563,0.05700000000000005,15.390000000000013,3078.0000000000027
PL163,NW_2,Tumba Depot,284.0,284.0,0.0,18.568558622022703,0.05700000000000005,16.188000000000013,3237.6000000000026
PL164,EW_1,Stockholm Hub,281.0,281.0,0.0,18.25493601146252,0.03799999999999992,10.677999999999978,2135.5999999999954
PL165,EW_2,Eskilstuna FC,290.0,290.0,0.0,68.83916709685259,0.08499999999999996,24.64999999999999,4929.999999999998
PL166,EW_2,Eskilstuna FC,264.0,264.0,0.0,68.91576158674808,0.08499999999999996,22.43999999999999,4487.999999999998
PL167,EW_1,Stockholm Hub,292.0,292.0,0.0,26.938766818821893,0.03799999999999992,11.095999999999977,2219.1999999999953
PL168,NW_2,Tumba Depot,285.0,285.0,0.0,13.99829522276276,0.05700000000000005,16.245000000000015,3249.000000000003
PL169,NW_1,Barkarby Hub,275.0,275.0,0.0,15.768719759872912,0.04200000000000004,11.55000000000001,2310.000000000002
PL170,NW_2,Tumba Depot,299.0,299.0,0.0,18.339898485888195,0.05700000000000005,17.043000000000013,3408.6000000000026
PL171,EW_1,Stockholm Hub,272.0,272.0,0.0,19.796558609649104,0.03799999999999992,10.335999999999979,2067.1999999999957
PL172,EW_1,Stockholm Hub,265.0,265.0,0.0,21.953559401886867,0.03799999999999992,10.069999999999979,2013.999999999996
PL173,EW_2,Eskilstuna FC,286.0,286.0,0.0,69.219476303671,0.08499999999999996,24.309999999999988,4861.999999999997
PL174,EW_2,Eskilstuna FC,264.0,264.0,0.0,70.2322399610515,0.08499999999999996,22.43999999999999,4487.999999999998
PL175,NW_1,Barkarby Hub,296.0,296.0,0.0,15.226130937726385,0.04200000000000004,12.432000000000011,2486.4000000000024
PL176,NW_2,Tumba Depot,275.0,275.0,0.0,15.328679736517529,0.05700000000000005,15.675000000000013,3135.0000000000027
PL177,EW_1,Stockholm Hub,305.0,305.0,0.0,22.67596397343864,0.03799999999999992,11.589999999999977,2317.9999999999955
PL178,EW_1,Stockholm Hub,283.0,283.0,0.0,26.082097072967844,0.03799999999999992,10.753999999999978,2150.7999999999956
PL179,NW_2,Tumba Depot,271.0,271.0,0.0,15.969654247939621,0.05700000000000005,15.447000000000013,3089.400000000003
PL180,NW_2,Tumba Depot,285.0,285.0,0.0,14.793538269489812,0.05700000000000005,16.245000000000015,3249.000000000003
